disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4403,,,,,4545539.42,393656.43,3687431.4,2023-11-27T00:00:00.000Z,,602356.25,a891e8bc69ae32b6853e7706762562f6f19b2db5,2023-11-27T03:42:35.536Z,a23fa7c1-c64c-4b5f-892d-df92e425787e
4405,,,,,1648424.91,421455.69,1169974.72,2023-11-27T00:00:00.000Z,,24179.42,6943af17324f41e1e87607a0ae868b94cb0ff6fd,2023-11-27T03:42:35.536Z,47019151-fed8-425a-b795-77c58a083759
4406,,,,,18267446.63,10539014.19,6013950.84,2023-11-27T00:00:00.000Z,,955070.68,b89de18771d2baa149ea1ee60c657d1440454998,2023-11-27T03:42:35.536Z,899c47ab-ab2a-4d3a-a422-425d22a3e0c1
4408,,,,,75112188.35,5679966.25,66466902.8,2023-11-27T00:00:00.000Z,,9470694.97,83a6326ba7d8a4815c8f894226aa95bb184ccfaa,2023-11-27T03:42:35.536Z,92d2e1d0-a13d-423e-bc17-608beef8b408
4409,,,,,4260174.04,98165.18,4162008.86,2023-11-27T00:00:00.000Z,,0,37c4c1b17825bf962150efa004bee83ced032f14,2023-11-27T03:42:35.536Z,9cb2f7ea-ae65-481f-896c-da268eab7e7a
4410,,,,,3002175.54,37890.71,2504964.91,2023-11-27T00:00:00.000Z,,571033.7,1c15399638ebf31dfe70dc6531cf860e6cc325da,2023-11-27T03:42:35.536Z,f402614f-68ce-447b-844f-6477e77a8ba0
4411,,,,,38556377.84,4870796.63,28366134.45,2023-11-27T00:00:00.000Z,,3696291.77,e5035e00efc6252a0614d5a69fdb7a51c6c5a7a2,2023-11-27T03:42:35.536Z,5716ce55-cd5a-4826-aad6-44046d4720e9
4412,,,,,21110391.85,4977622.06,13590387.76,2023-11-27T00:00:00.000Z,,2857922.85,66a643b283589a88953e7fb16ba9c089838a3eaa,2023-11-27T03:42:35.536Z,5b692449-314b-4599-9a8f-1d02ab15ef37
4414,,,,,9849973.82,158236.74,9134824.95,2023-11-27T00:00:00.000Z,,1280097.08,61b71edfc4073c57a067d8e08b53792e247de869,2023-11-27T03:42:35.536Z,a77747d4-1266-4869-b9ac-89e95d9e1dfc
4415,,,,,6330957.96,423536.43,5312517.3,2023-11-27T00:00:00.000Z,,1060049.39,3b9317ae4dd6a23dbc959469df35251c4f5b9b3c,2023-11-27T03:42:35.536Z,24dd12a3-a30b-4fd7-8b3e-74cd0b3cc39e
4416,,,,,51041168.23,8167561.24,37850773.82,2023-11-27T00:00:00.000Z,,5552085.85,b6e1027a1929cc551b707a853c07a55e77ba544a,2023-11-27T03:42:35.536Z,bbb2d20a-a5bd-4b1a-89fa-059c96fe7ea5
4417,,,,,3509374.38,384082.78,2759117.06,2023-11-27T00:00:00.000Z,,231223.12,007a728097bfd506f575ec8c8211fbe8839ee0f3,2023-11-27T03:42:35.536Z,001030f8-c5ec-4c7f-8907-ddf68dc97650
4418,,,,,13944545.06,922370.28,12258136.57,2023-11-27T00:00:00.000Z,,1496076,b9ab2eac7abef753b6ef7020ea6502243944d9d3,2023-11-27T03:42:35.536Z,f7cfb92c-438d-4023-897c-dfcb8a1f0eda
4422,,,,,540891.07,21703.5,477681.07,2023-11-27T00:00:00.000Z,,0,ede5a7eb95d19439c3e4476fa1346482a4ed0778,2023-11-27T03:42:35.536Z,8dbe7ba5-3cf5-4d76-875b-b5343fdbf894
4423,,,,,2087710.97,258132.31,1829578.66,2023-11-27T00:00:00.000Z,,40833,38137cc6f66472c516a60533f44ef59abf92a7e9,2023-11-27T03:42:35.536Z,541b968a-5268-49bd-91fb-ae6b9a36e02d
4424,,,,,59440495.52,805487.8,55498288.49,2023-11-27T00:00:00.000Z,,9781401.44,20d8bb9bd24f181e6e4df1ecefe4748d661b2c26,2023-11-27T03:42:35.536Z,589f0ab5-f9fe-48b5-b60a-9aa00206b5e5
4425,,,,,497676.7,412228.74,85447.96,2023-11-27T00:00:00.000Z,,206208,d5e092b350e0565531a8a57684aa95fc0a4297d9,2023-11-27T03:42:35.536Z,0d0e44f7-c1ff-41b4-8be7-e0016efdbd80
4426,,,,,7322498.11,1185473.07,5473898.32,2023-11-27T00:00:00.000Z,,821047.75,4d9b9e8626ca032cf6921c0dcd4b5db1499f913b,2023-11-27T03:42:35.536Z,62bda23e-37af-4655-85b2-51f5279b8219
4427,,,,,22018446.32,3002734.34,16826147.8,2023-11-27T00:00:00.000Z,,3032033.2,38df6afc63ad28270e609d52b4b0c793b0b525a9,2023-11-27T03:42:35.536Z,42e05ad4-43e3-4387-8f59-da3405605669
4428,,,,,77805078.15,1034169.08,71705528.03,2023-11-27T00:00:00.000Z,,6588635.55,edcb67c7aa64fa760284b1102045a5d9b48de87c,2023-11-27T03:42:35.536Z,efa34f77-b790-497d-812a-9666f1ff3480
4430,,,,,608245.95,10137.9,545545.88,2023-11-27T00:00:00.000Z,,0,e2fedd699dac32c13effaee7ae5aa49c369fcc39,2023-11-27T03:42:35.536Z,ef1ff909-6798-4e7d-bc55-ec7d3439f769
4431,,,,,35854251.2,4561235.51,29109868.67,2023-11-27T00:00:00.000Z,,3090129.36,628e7e0e4dbad17e7cf252060fd9a33f968b4f97,2023-11-27T03:42:35.536Z,d737866b-db03-4088-b8dd-87052bbc2fe9
4432,,,,,31324925.92,6375480.17,21911774.96,2023-11-27T00:00:00.000Z,,4698524.7,89f87ec99a5555449b16acc189457c9cc4676a2c,2023-11-27T03:42:35.536Z,ca44cb89-b880-49fd-9ecc-e99beb351504
4433,,,,,722298.51,475501.16,172302.84,2023-11-27T00:00:00.000Z,,146376.8,2959dacca8a1ba3090a9f7ba131b91930fff164c,2023-11-27T03:42:35.536Z,e36a0b67-a0cf-4b61-986c-da5b5411028f
4434,,,,,33323573.96,7828033.81,23368581.77,2023-11-27T00:00:00.000Z,,5079304.55,83b0ff12598c1053433265ac32f331bb749dfb85,2023-11-27T03:42:35.536Z,1146e899-e317-456e-ba62-3c7476b17a2a
4435,,,,,24734720.87,5269118.33,16897418.16,2023-11-27T00:00:00.000Z,,7137150.83,36e731db35ea3bfc3b1c61dc976d2495ab09138d,2023-11-27T03:42:35.536Z,aa5c4861-9421-4ef1-adf0-29151df4364a
4436,,,,,555139.68,549348.57,,2023-11-27T00:00:00.000Z,,0,6502624e07b6932eeea1ad5142643924a9947b4a,2023-11-27T03:42:35.536Z,e700a445-6e6b-4262-8411-4cc0f0ad78fd
4437,,,,,1007425.43,17520.99,873961.52,2023-11-27T00:00:00.000Z,,139036.79,e9c287140c9e45543b50de48b35509c59c3567af,2023-11-27T03:42:35.536Z,dd9a19dc-7d33-4037-963c-caeecc775f1e
4439,,,,,23014456.22,1955620.73,17972481.82,2023-11-27T00:00:00.000Z,,0,24cf6c24f415023f70f6db613fa4ace5847abd0b,2023-11-27T03:42:35.536Z,1c3d4bd4-e2e0-4427-8614-be15945c975b
4442,,,,,80254024.8,5597781.54,67388713.58,2023-11-27T00:00:00.000Z,,8589867.02,0b09e0931fc5e1c299b0f7b97449974a63d9fed4,2023-11-27T03:42:35.536Z,cd695766-c227-4170-8beb-aaeb4f34fdee
4443,,,,,3776901.51,108581.99,3454602.2,2023-11-27T00:00:00.000Z,,292395.76,7a449af4cad12b725cfebc36cabee4509cc294e9,2023-11-27T03:42:35.536Z,0fb606db-a9c0-401e-9403-1ae441db6bd6
4444,,,,,8253412.84,2262133.44,4950991.14,2023-11-27T00:00:00.000Z,,1561029.15,4f9fd75b3a5f9ffab382202c5f8311912e7e9b84,2023-11-27T03:42:35.536Z,ff09ec22-ba91-451f-9f55-0842fb98b477
4445,,,,,8757908.09,168922.74,7481292.05,2023-11-27T00:00:00.000Z,,846745.12,d2c7ddcfea5b24300249a4f37e4434f4b52d4f20,2023-11-27T03:42:35.536Z,a10eb119-a7c0-441c-a946-8c08c61a1a89
4446,,,,,1088251.32,110329.54,977921.78,2023-11-27T00:00:00.000Z,,0,e17b08f6c80f668804ce1285e152a117095949f2,2023-11-27T03:42:35.536Z,72b08e2d-4cad-4eac-896a-149675bc6ab4
4448,,,,,902522.43,251829.49,632652.34,2023-11-27T00:00:00.000Z,,0,bb59bc1901e6257caeef2e014842b2e687594529,2023-11-27T03:42:35.536Z,551c7e0e-9523-4947-b623-bf53a298cebc
4449,,,,,57503917.54,6786279.28,49047597.41,2023-11-27T00:00:00.000Z,,3353769.82,5ee871fca346e04def70b8a5964ab7c5b4ebbb8e,2023-11-27T03:42:35.536Z,feb427be-fc26-4af0-b799-06b585d76529
4450,,,,,4957016.32,2447823.13,2145654.27,2023-11-27T00:00:00.000Z,,0,2846958cfb77c865fdac13336a5f39d020638125,2023-11-27T03:42:35.536Z,25a8e121-750d-44c0-b87d-6315721062f1
4452,,,,,11083782.34,451105.81,9214155.11,2023-11-27T00:00:00.000Z,,556546,f8f77b0385407181ca458466cb08d97b1d8b0065,2023-11-27T03:42:35.536Z,95a2f113-d321-4d5c-823c-aaa075d53219
4453,,,,,3912609.39,436668.56,2988065.08,2023-11-27T00:00:00.000Z,,493999.98,23df9df41e01852cca2250ea743775b7765d6b28,2023-11-27T03:42:35.536Z,4fbb34d3-03f0-46da-8267-62d211387b1e
4455,,,,,4518307.67,451755.61,3737988.84,2023-11-27T00:00:00.000Z,,393248.75,aa58b31376d47681f2d0bc3d0cdc86405c65a2f4,2023-11-27T03:42:35.536Z,8bd0a3ef-6490-45ce-a203-9fa722166a5f
4456,,,,,6543056.06,25677.44,6470622.2,2023-11-27T00:00:00.000Z,,0,322d63fa2275fb5ba606d21c831d35077e943d79,2023-11-27T03:42:35.536Z,52bd0ed3-7b6d-4d19-88e3-92c6202bda1c
4457,,,,,3071563.21,117435.25,2634080.56,2023-11-27T00:00:00.000Z,,28809,512c1b6cbe02ba49e600233b8817e6ec78ff3454,2023-11-27T03:42:35.536Z,49090f3b-7192-4d27-a14a-9f533952b462
4458,,,,,51917229.79,35445462.33,10710981.39,2023-11-27T00:00:00.000Z,,0,9e534cea688dac98d8ff7f43f25ac19f8331de41,2023-11-27T03:42:35.536Z,260b26e0-5f92-419b-8718-8cfbd2782686
4459,,,,,18386283.85,11096761.09,5531106,2023-11-27T00:00:00.000Z,,3639288.53,4aaed9a2196660b404515affaf32c596cbe910d3,2023-11-27T03:42:35.536Z,4ee60f03-650f-446d-8a41-f28f744f54be
4460,,,,,5877299.51,259592.44,4785165.16,2023-11-27T00:00:00.000Z,,840380.09,9b6c8b0419c7c70b74b5740f45d13c94ae0dca87,2023-11-27T03:42:35.536Z,2275c780-8e95-4f0d-9403-abc7d220c272
4461,,,,,67082453.88,34683441.39,26520254.19,2023-11-27T00:00:00.000Z,,4537506.74,a1f1a9124136c8b5e1407994cd4a66a7ec03a2b6,2023-11-27T03:42:35.536Z,64d5d93c-1379-47fd-9ee4-e18db801c43d
4462,,,,,19919659.39,11866164.71,5724608.8,2023-11-27T00:00:00.000Z,,449777.36,27c9b3e1c826d2c5b33a92ccc050ef3aadf4ed99,2023-11-27T03:42:35.536Z,676fb0fe-53d1-449d-bab1-00eeeef0739c
4463,,,,,6593880.51,1110881.38,5118319.09,2023-11-27T00:00:00.000Z,,1227537.3,98ae705717840295d78414ae04afe7132b2ef712,2023-11-27T03:42:35.536Z,04540b55-ae14-4dbc-a92b-30bf76e2af5b
4464,,,,,41913345.44,27689413.75,9134831.83,2023-11-27T00:00:00.000Z,,4103320.54,4575fa8a43829e8b994f2132fda9913ced508d8f,2023-11-27T03:42:35.536Z,b78fe58a-3180-4bf3-952e-e6cf444b98b3
4465,,,,,66036061.09,21463021.47,38470770.58,2023-11-27T00:00:00.000Z,,5374672.92,d3684e555f274340d39c3b3032d06aae2b600c0f,2023-11-27T03:42:35.536Z,2af1f25a-b569-49c6-b55a-7ed6e718b59f
4467,,,,,2693880.93,78895.76,2463852.25,2023-11-27T00:00:00.000Z,,161357.81,93428b3b8a26649ebdc31a030b67065db4c56db2,2023-11-27T03:42:35.536Z,9a91621e-a67e-4804-896a-0f302e93542a
4468,,,,,94084856.2,59440305.88,29020378.12,2023-11-27T00:00:00.000Z,,9703550.91,3580248fafcb8c6647791ee9c73fbde45f75f702,2023-11-27T03:42:35.536Z,6506f574-52ae-4a4b-985e-a27c05ac709d
4470,,,,,13850286.82,6095172.05,6960599.69,2023-11-27T00:00:00.000Z,,488542.88,9bc2649a09b7e38c0f1ede67caef85856e6836ee,2023-11-27T03:42:35.536Z,799de6d3-9cdd-4fe8-b957-cf9f096d055b
4471,,,,,13796689.98,4572387.12,7950096.85,2023-11-27T00:00:00.000Z,,186467.2,d5a7d0ee7e6fcaae9f3fba9a5869da9aab71315d,2023-11-27T03:42:35.536Z,dc1a9b80-784d-40bd-8e28-d3ce5a7e3604
4472,,,,,75461673.32,7070173.57,60229789.89,2023-11-27T00:00:00.000Z,,7634639.83,0586fb0ecf4f67dd34c9aa73c4f7da29d1dd892c,2023-11-27T03:42:35.536Z,0f40ca8a-acab-4c97-9ab0-e6122c596fb1
4474,,,,,23210094.99,795479.55,20469644.99,2023-11-27T00:00:00.000Z,,1339281.07,0064d1b27715e481ec5d7bcce19aae58ddce25cb,2023-11-27T03:42:35.536Z,8521e5ff-2900-4be1-b493-42f54b8d4a50
4475,,,,,12873605.7,1668346.47,9945773.69,2023-11-27T00:00:00.000Z,,1954223.71,c75dea19b4b266af4ee5faa30915489cfb9963d5,2023-11-27T03:42:35.536Z,283b7b1e-785f-4094-bb55-0e5ff5622840
4477,,,,,5393346.7,273501.98,4325060.37,2023-11-27T00:00:00.000Z,,914831.3,633ae4262fd45faac59e9978fc3e4c762821d112,2023-11-27T03:42:35.536Z,64758fad-b4f2-4f78-ba4f-c670e601239f
4478,,,,,8774854.59,4143788.26,4195394.61,2023-11-27T00:00:00.000Z,,420026.4,ec3438aa553d1a81ed32ae1ddf0e948ead1434bd,2023-11-27T03:42:35.536Z,c9d64e49-e3d4-41dd-9120-87af436be19e
4479,,,,,8299888.31,1636303.02,5839756.95,2023-11-27T00:00:00.000Z,,1177456.83,4e7e84b2d78d3f31ede67ed270e6023e7b934ab9,2023-11-27T03:42:35.536Z,f096b457-a29b-4e6d-969d-dd210bbc00b8
4538,,,,,8987074.26,1603748.81,6737623.31,2023-11-27T00:00:00.000Z,,1736657.98,d7d808577ba9a984f08261ba64fde206a32689b1,2023-11-27T03:42:35.536Z,ad9444c7-c202-4590-9e8b-09bd26f9a88a
4539,,,,,37499036.96,2899812.05,33783361.7,2023-11-27T00:00:00.000Z,,4741267.5,ee249cc6a8bf679c36a51338611fe4b5b1ee1ac3,2023-11-27T03:42:35.536Z,f3b1a96a-a620-40a0-9378-c7e349e8b84f
4540,,,,,71910306.68,620490.23,67871133.43,2023-11-27T00:00:00.000Z,,9157318.44,6649cfb49123164495d48266c601bb0cde2dc21f,2023-11-27T03:42:35.536Z,22a273ff-aa23-40c6-914f-5ea844b5bc50
4543,,,,,14422290.61,978863.96,11797017.07,2023-11-27T00:00:00.000Z,,2506679.8,76aabf68a3cdd55e27d4e0ecd1a3bcb267e5edd6,2023-11-27T03:42:35.536Z,997bddcb-b444-4961-9d43-03bce990c7fa
4544,,,,,3898006.13,1083503.97,2372072.09,2023-11-27T00:00:00.000Z,,727715.55,42f453fde5bfdda5c538b537696dd27b5dfd18b4,2023-11-27T03:42:35.536Z,de87def2-daa3-4f54-9e37-f9f500bd72de
4545,,,,,1809645.12,1809645.12,,2023-11-27T00:00:00.000Z,,0,0767ba11a3b104fc2b026afd26811ece26c73268,2023-11-27T03:42:35.536Z,a6544bb2-7d30-4ac5-ad4b-a323f7f1cbf8
4546,,,,,12272391.71,431104.04,10791545.91,2023-11-27T00:00:00.000Z,,355190.5,a6247b68d659c965bbbbd3b4ed0b75609056acc9,2023-11-27T03:42:35.536Z,eaa2395a-e3ca-47a7-8e1d-94091209b139
4549,,,,,1120706.77,458138.1,581692.92,2023-11-27T00:00:00.000Z,,89625.7,8041514650a97a4383180cd3d53e2ed86b69f542,2023-11-27T03:42:35.536Z,ef5321d6-c9bd-4704-bd13-191c8cfd23b1
4550,,,,,11135469.81,2563454.73,7596809.98,2023-11-27T00:00:00.000Z,,121610.23,e24c1ba6966d89942a6a68b3d2151a83a46cc529,2023-11-27T03:42:35.536Z,b988f6b4-1c1d-4c1b-9c57-4290014850a6
4551,,,,,8857092.78,5946263.27,2340743.39,2023-11-27T00:00:00.000Z,,455796.57,a2f33f8973aa9f37f052ced3551dc71ecf00cf08,2023-11-27T03:42:35.536Z,8d21df1e-6ead-4379-88e7-aa097f3a888d
4552,,,,,8944349.26,650161.68,7458978.27,2023-11-27T00:00:00.000Z,,1780770.68,8694e8f84fe060957dbeabfbe636aba6af50330f,2023-11-27T03:42:35.536Z,20b40418-2d90-4da0-8465-d5d150ad18d4
4553,,,,,10899964.34,1655096.77,8097739.01,2023-11-27T00:00:00.000Z,,1482076.19,f8c5558fb1d0b04ba85f13e2b1fb88070e53bd5e,2023-11-27T03:42:35.536Z,e6fc6b76-9673-42f3-be5d-c4e1cf67bae8
4554,,,,,8989180.07,2917697.27,5145523.16,2023-11-27T00:00:00.000Z,,646478.89,76376b1575d2c3eabebd0a74c2aadec71e9b6abf,2023-11-27T03:42:35.536Z,e782bcd1-cd6e-463a-9611-475230365538
4555,,,,,5913270.1,1741710.44,3486883.88,2023-11-27T00:00:00.000Z,,148805,eb20573f7d22b24aed046c0dc78faf057692869f,2023-11-27T03:42:35.536Z,fd1458c4-fd34-47fd-b391-156a7208747e
4556,,,,,9734888.54,1926523.85,7134382.01,2023-11-27T00:00:00.000Z,,457024.76,faeaf994ba6c439d5afb498c16b799b1c94fa6e7,2023-11-27T03:42:35.536Z,c666d13b-6869-4abd-b112-fb7895a97802
4561,,,,,1219862.52,963542.16,168289.04,2023-11-27T00:00:00.000Z,,0,9cd4ca49b0ced02b5df025995a0c9bdca0afb74c,2023-11-27T03:42:35.536Z,2f0e99a8-b604-4386-9ad9-5528c2a3e3b2
1243,,,,,3647893.61,2212669.86,1435223.75,2023-11-27T00:00:00.000Z,,580602,4b9c990625b065e73f830f63f416e368d5219133,2023-11-27T05:42:31.512Z,b7ff6cf8-2915-404a-af13-5b9c68a7e17c
4565,,,,,2573886,11272.5,2322226.82,2023-11-27T00:00:00.000Z,,364010.82,4eefe9c93b12eee908439cd045c4076aba0c20db,2023-11-27T03:42:35.536Z,78831f9c-b70a-47a5-b6fb-58c8bef4f4c9
4566,,,,,3417230.22,2234722.45,1026938.76,2023-11-27T00:00:00.000Z,,734508.49,bd314518e8df575bbdaa225a1fa2a326a05e3b44,2023-11-27T03:42:35.536Z,23392af1-d0d4-48fd-876f-ae707e299485
4567,,,,,406161677.37,80371808.95,281475121.9,2023-11-27T00:00:00.000Z,,11324502.48,19e4d57b93a135ff584ccfedd059ccd3697cc840,2023-11-27T03:42:35.536Z,5010b85a-5fd2-4e34-8994-1f038f3c2953
4568,,,,,29375344.19,14715075.3,12313783.41,2023-11-27T00:00:00.000Z,,1641180.56,31d560f83672b7b3b5401b88603d41562d5d1765,2023-11-27T03:42:35.536Z,9062127e-48f3-4d78-958e-dfa071bad259
4572,,,,,64793543.83,43287757.17,16383697.75,2023-11-27T00:00:00.000Z,,2457774.54,27a4af42b056170c15691d1ca450d3af89bb7c05,2023-11-27T03:42:35.536Z,ccd9d976-f14d-4fb3-b32e-6dc919cbdb45
4574,,,,,41162141.49,26800037.71,10260086.07,2023-11-27T00:00:00.000Z,,609850.64,a9feafb4e7b92d7bd4c4aea5d1d6e0ebb2d23668,2023-11-27T03:42:35.536Z,fd11d418-721e-4142-8903-b8a6b9bb2319
4575,,,,,110499694.99,73139863.75,34499217.92,2023-11-27T00:00:00.000Z,,4962498.83,210eef7f21bcec2513644672023944da83025298,2023-11-27T03:42:35.536Z,4b81ee81-f118-4bd0-8830-3992f7ee39d9
4578,,,,,10031186.26,7653954.23,1652381.68,2023-11-27T00:00:00.000Z,,1141887.14,bb7984f4c2d057bdb1e4e9c2895469b424f1786b,2023-11-27T03:42:35.536Z,fee20d57-4830-464a-b3da-c4fc4d4c8b13
4579,,,,,13231743.34,3182067.01,8848252.61,2023-11-27T00:00:00.000Z,,558290.78,e90553686085af4bba1629e2bbc62e82e963a8fd,2023-11-27T03:42:35.536Z,fa737f98-51fc-4d84-a76c-8af13e1eaa0a
4580,,,,,38252598.51,35100608.39,2226587.62,2023-11-27T00:00:00.000Z,,1122162.41,efaed0a677470b64276018bf05618b18f3aea664,2023-11-27T03:42:35.536Z,05994543-9c8f-4fed-9a35-fcfb0f209085
4581,,,,,42228444.34,25946636.3,12366060.79,2023-11-27T00:00:00.000Z,,1144856.4,b5e55d9854c86b87f549e249cbbc2e9d511ffc8d,2023-11-27T03:42:35.536Z,359fd675-2f37-48b1-96be-5d99c7af26e1
4582,,,,,454701.81,454701.81,,2023-11-27T00:00:00.000Z,,0,d7113029da0f167b0fd197a1086163261a641745,2023-11-27T03:42:35.536Z,66d9aa73-3927-4e47-a8ff-38ee2064628a
4583,,,,,13988797.94,1157604.68,11696876.33,2023-11-27T00:00:00.000Z,,1703690.13,154154b597985a5a52e14e38c831cecc0d5d1015,2023-11-27T03:42:35.536Z,bcec804f-469a-4e10-84a8-96170c3517b1
4584,,,,,36827441.68,10994282.76,25028770.74,2023-11-27T00:00:00.000Z,,893879.67,16e24e6d0ee8a360773c9432d7d257b7a7a11fcf,2023-11-27T03:42:35.536Z,4a05a4a8-449f-4d2b-8749-0b94cd12790b
4585,,,,,32284924.01,1371959.12,30800040.52,2023-11-27T00:00:00.000Z,,94561,e50f5d814a88c53f39bc5973b5870201f9da683f,2023-11-27T03:42:35.536Z,d7359b57-4c63-4ace-af4b-f9e675af067f
4588,,,,,30579942.24,894353.5,27228223.77,2023-11-27T00:00:00.000Z,,530781.87,d4ac82bd5f46da14d1973c03fc739379af44da82,2023-11-27T03:42:35.536Z,c346a2fd-27d4-4bb6-b72a-2443b7fb4a50
4589,,,,,13898242.18,1463860.02,12063524.66,2023-11-27T00:00:00.000Z,,705947.06,5c79f7597cc3b2ed25a626019f053d67843b4eb1,2023-11-27T03:42:35.536Z,976f1bbb-63aa-4100-b659-1954cb7ab426
4591,,,,,2445957.06,2445957.06,,2023-11-27T00:00:00.000Z,,0,ab3ac48edee2a635236e28cb1846c007585188bb,2023-11-27T03:42:35.536Z,09e1680e-ce2a-4ae2-bc28-4d55d97e296e
4592,,,,,76756192.45,44428477.49,24612272.82,2023-11-27T00:00:00.000Z,,2708163.65,3ad362b866b3811350554a37e145f0d30d3770d2,2023-11-27T03:42:35.536Z,58eeb3cb-7175-48d3-b0dd-0f8145108cee
4593,,,,,11751052.62,1943568.84,8982170.38,2023-11-27T00:00:00.000Z,,3301155.39,ad1b60952605763790b7c399902d4c5d107b33db,2023-11-27T03:42:35.536Z,c567e11d-a54b-4d9b-885b-4e0a274c5a16
4594,,,,,16498761.08,2829590.01,12855274.15,2023-11-27T00:00:00.000Z,,56025,f00c3f81fccdae6bd38a0b668c73a6d314367f99,2023-11-27T03:42:35.536Z,b9f89d79-4493-43fd-a8fb-a3ef8c1a082f
4597,,,,,15823413.44,12864798.39,1467828.41,2023-11-27T00:00:00.000Z,,1541757.02,b8ad79e082e5c761424f5b76089723d61211e6b8,2023-11-27T03:42:35.536Z,94c4167d-e241-4f1a-ad8e-0d9a14955d0e
4598,,,,,22421398.17,9866310.71,11627480.89,2023-11-27T00:00:00.000Z,,113827.65,ba8ae748d0ffefc4ca4c8eb63c56a13d83de2769,2023-11-27T03:42:35.536Z,022e2c6a-b6b0-42cb-ae4b-8e3b2b87455f
4599,,,,,26096931.38,19040818.19,4396889.81,2023-11-27T00:00:00.000Z,,757440.73,39a31782f6ef2118011ab76ca8c06a6312f14968,2023-11-27T03:42:35.536Z,915235b1-d756-4f43-92a7-555d7f95ea7f
4600,,,,,20317781.26,12012655.72,6278374.48,2023-11-27T00:00:00.000Z,,183834,cdd797d33e3f8a35761e560183f6acff8e895530,2023-11-27T03:42:35.536Z,df8deead-6ba3-4f87-8b37-5fffb1a721ca
4602,,,,,62907986.63,31160306.95,27643015.14,2023-11-27T00:00:00.000Z,,3350463.88,41159866bcefc805ee5d5c61ba69083edb944e23,2023-11-27T03:42:35.536Z,da27296d-f163-40d5-9e72-33870b935447
4603,,,,,5867014.41,5362610.94,50871.5,2023-11-27T00:00:00.000Z,,791072.26,893815ff6965dfe8d43b4ba26c7263fe29f9224a,2023-11-27T03:42:35.536Z,59f5def2-a583-4fcf-93d4-78e7a39ccdd9
4604,,,,,5965730.75,282762.46,5362177.9,2023-11-27T00:00:00.000Z,,914283,bc1181fa54d31244d73bdd6d0d03a4e235a7e18a,2023-11-27T03:42:35.536Z,3211dfdc-836e-4b8c-b504-02aeba3f2b3b
1244,,,,,31274411.72,29707892.15,1566519.57,2023-11-27T00:00:00.000Z,,2801027,bf34de747da038781033061e30a68867bcf60812,2023-11-27T05:42:31.512Z,e0d40a0b-ca2c-41e9-9ff3-a7d24ce44828
4612,,,,,13957201.17,893375.44,11967781.29,2023-11-27T00:00:00.000Z,,0,67ea2e44368b5fea29b6f60bc409d065aa0ee004,2023-11-27T03:42:35.536Z,e7e8833b-4156-4f5c-881d-136cbee73b43
4613,,,,,2723209.79,206606.24,2204969.56,2023-11-27T00:00:00.000Z,,449655.29,1bba795a9a8d84f248472ae857add97ff68faabd,2023-11-27T03:42:35.536Z,390c5956-63e5-4a25-b356-db6726611b78
4616,,,,,28136058.29,4302527.57,22751730.56,2023-11-27T00:00:00.000Z,,405470.66,58b13a3947a9de7917de3622ef510460e0708d73,2023-11-27T03:42:35.536Z,1692c65f-5f88-4fbb-85b1-d935c0468aa8
4619,,,,,139037781.88,133123963.62,1628051.23,2023-11-27T00:00:00.000Z,,1280385.98,b9125735e563b7160c2ec85a4be29da9e165e9da,2023-11-27T03:42:35.536Z,95e5ce7b-9538-4882-a12a-747794b025b7
4620,,,,,5330186.14,117036.4,5021940.71,2023-11-27T00:00:00.000Z,,34004.41,11ddecd6c1cae2326222c9bb161c2ea28b3f90a1,2023-11-27T03:42:35.536Z,edc3f409-c40d-4388-a756-63794d517284
4621,,,,,7217993.75,219635.84,6450602.67,2023-11-27T00:00:00.000Z,,276210,ed9913a55f113ea060ad91d3e17fb25990b17e71,2023-11-27T03:42:35.536Z,7a4444f8-10f4-4314-9845-75d15e78544e
4622,,,,,1195832.71,104349.77,929367.33,2023-11-27T00:00:00.000Z,,8847.53,2a7926601374cc6b9d429c1e63ec4cac8ab4feb5,2023-11-27T03:42:35.536Z,58d9f7ad-8e75-4dd4-99f3-fc42d58fa49d
4624,,,,,3530071.78,192732.48,3147051.09,2023-11-27T00:00:00.000Z,,12632.7,4132b92c628ba4f4c1141929f966415efffddccd,2023-11-27T03:42:35.536Z,321a30fe-ebf7-4cb2-8cba-e5ba918b81db
4625,,,,,53342968.14,7707385.67,43144420.93,2023-11-27T00:00:00.000Z,,4471659.73,b000a3501c3fbc33f418f75f1ee158ac483a49a2,2023-11-27T03:42:35.536Z,6c55d521-9a2f-4b84-9089-843485c45161
4627,,,,,1644449.95,766153.13,740024.45,2023-11-27T00:00:00.000Z,,93100,0479dd07c7e322e076857bfff2d262d884bd21eb,2023-11-27T03:42:35.536Z,b449d6f0-8f01-427f-aff9-6c0f13f6e2f2
4628,,,,,2584793.19,876282.16,653088.94,2023-11-27T00:00:00.000Z,,25304.39,9aa4ac648d39e1f2147fb90b64e9f9cea6f16e15,2023-11-27T03:42:35.536Z,63aad323-e744-44d1-a040-dfd6a9c4ad98
